,tno,updatetime,tilt_01,tilt_02,tilt_03,tilt_04,tilt_05,tilt_06,tilt_07,batt,temp
15278,30546,2023-04-23 01:10:00,-56.52721749,1.357269839,-47.50676678,-127.1672646,150.5023142,-123.6274936,-145.3168441,12.15,31.0
15279,30548,2023-04-23 01:12:00,-56.52721749,1.357269839,-47.50676678,-138.908538,147.7930051,-120.2615161,-145.3168441,12.15,31.0
15280,30550,2023-04-23 01:14:00,-59.81115471,1.381547878,-47.50676678,-133.2020921,150.5023142,-120.2615161,-147.7770265,12.15,31.0
15281,30552,2023-04-23 01:16:00,-59.81115471,1.357269839,-50.94601711,-133.2020921,150.5023142,-123.6274936,-145.3168441,12.15,31.0
15282,30554,2023-04-23 01:18:00,-59.81115471,1.381547878,-47.50676678,-128.4919564,150.5023142,-120.2615161,-149.2854381,12.15,31.0
15283,30556,2023-04-23 01:20:00,-59.81115471,1.381547878,-53.7063349,-133.2020921,150.5023142,-123.6274936,-151.5810514,12.15,31.0
15284,30558,2023-04-23 01:22:00,-59.81115471,1.381547878,-53.7063349,-133.2020921,150.5023142,-123.6274936,-145.3168441,12.14,31.0
15285,30560,2023-04-23 01:24:00,-59.81115471,0.356544256,-50.94601711,-133.2020921,150.5023142,-123.6274936,-147.7770265,12.15,31.0
15286,30562,2023-04-23 01:26:00,-61.67820761,0.356544256,-53.7063349,-127.1672646,150.5023142,-123.6274936,-147.7770265,12.15,31.0
15287,30564,2023-04-23 01:28:00,-59.81115471,0.356544256,-50.94601711,-133.2020921,150.5023142,-123.6274936,-147.7770265,12.15,31.0
15288,30565,2023-04-23 01:30:00,-59.81115471,0.356544256,-53.7063349,-138.908538,150.5023142,-123.6274936,-147.7770265,12.14,31.0
15289,30567,2023-04-23 01:32:00,-59.81115471,1.357269839,-53.7063349,-132.7898161,150.5023142,-123.6274936,-145.3168441,12.15,31.0
15290,30569,2023-04-23 01:34:00,-59.81115471,0.350276471,-53.7063349,-132.7898161,150.5023142,-123.6274936,-147.7770265,12.15,31.0
15291,30571,2023-04-23 01:36:00,-59.81115471,1.381547878,-50.94601711,-132.7898161,150.5023142,-123.6274936,-147.7770265,12.15,31.0
15292,30573,2023-04-23 01:38:00,-54.17321127,0.350276471,-53.7063349,-127.1672646,150.5023142,-123.6274936,-151.5810514,12.15,31.0
15293,30575,2023-04-23 01:40:00,-54.17321127,1.381547878,-53.7063349,-133.2020921,150.5023142,-120.2615161,-149.2854381,12.15,31.0
15294,30577,2023-04-23 01:42:00,-54.17321127,1.357269839,-53.7063349,-133.2020921,147.7930051,-120.2615161,-149.2854381,12.15,31.0
15295,30579,2023-04-23 01:44:00,-54.17321127,1.357269839,-53.7063349,-133.2020921,150.5023142,-120.2615161,-149.2854381,12.15,31.0
15296,30581,2023-04-23 01:46:00,-54.17321127,0.350276471,-53.7063349,-133.4847708,150.5023142,-125.2297241,-146.7901843,12.15,31.0
15297,30583,2023-04-23 01:48:00,-54.17321127,1.357269839,-59.38163601,-133.4847708,147.7930051,-120.2615161,-149.2854381,12.15,30.75
15298,30585,2023-04-23 01:50:00,-54.17321127,1.381547878,-57.18453209,-133.4847708,147.7930051,-125.2297241,-149.2854381,12.15,31.0
15299,30587,2023-04-23 01:52:00,-54.17321127,1.381547878,-53.7063349,-138.002942,150.5023142,-120.2615161,-149.2854381,12.15,30.75
15300,30589,2023-04-23 01:54:00,-54.17321127,1.357269839,-57.18453209,-129.2158984,147.7930051,-123.6274936,-149.2854381,12.14,31.0
15301,30591,2023-04-23 01:56:00,-59.81115471,1.357269839,-53.7063349,-133.4847708,147.7930051,-120.2615161,-149.2854381,12.15,31.0
15302,30593,2023-04-23 01:58:00,-59.81115471,1.357269839,-57.18453209,-133.4847708,150.5023142,-123.6274936,-149.2854381,12.15,31.0
15303,30595,2023-04-23 02:00:00,-59.81115471,1.381547878,-57.18453209,-133.4847708,150.5023142,-120.2615161,-149.2854381,12.15,31.0
15304,30597,2023-04-23 02:02:00,-59.81115471,0.356544256,-57.18453209,-133.4847708,150.5023142,-120.2615161,-149.2854381,12.15,30.75
15305,30599,2023-04-23 02:04:00,-57.5768169,1.381547878,-57.18453209,-133.4847708,150.5023142,-120.2615161,-149.2854381,12.15,30.75
15306,30601,2023-04-23 02:06:00,-54.17321127,1.381547878,-57.18453209,-133.4847708,150.5023142,-123.6274936,-149.2854381,12.15,30.75
15307,30603,2023-04-23 02:08:00,-54.17321127,1.381547878,-53.7063349,-133.4847708,147.7930051,-123.6274936,-149.2854381,12.15,31.0
15308,30605,2023-04-23 02:10:00,-50.86188254,1.357269839,-57.18453209,-133.4847708,147.7930051,-120.2615161,-149.2854381,12.15,31.0
15309,30607,2023-04-23 02:12:00,-48.29635542,1.381547878,-57.18453209,-133.4847708,147.7930051,-120.2615161,-149.2854381,12.15,30.75
15310,30609,2023-04-23 02:14:00,-50.86188254,1.381547878,-57.18453209,-133.4847708,150.5023142,-123.6274936,-149.2854381,12.15,31.0
15311,30611,2023-04-23 02:16:00,-50.86188254,1.357269839,-59.38163601,-138.002942,147.7930051,-123.6274936,-149.2854381,12.15,30.75
15312,30613,2023-04-23 02:18:00,-54.17321127,1.381547878,-57.18453209,-133.4847708,147.7930051,-123.6274936,-149.2854381,12.14,30.75
15313,30615,2023-04-23 02:20:00,-56.52721749,0.356544256,-59.38163601,-133.701033,150.5023142,-120.2615161,-149.2854381,12.15,30.75
15314,30617,2023-04-23 02:22:00,-59.81115471,1.381547878,-57.18453209,-133.701033,150.5023142,-120.2615161,-146.7901843,12.15,30.75
15315,30619,2023-04-23 02:24:00,-59.81115471,0.356544256,-53.7063349,-133.4847708,150.5023142,-120.2615161,-149.2854381,12.15,30.75
15316,30621,2023-04-23 02:26:00,-59.81115471,1.381547878,-53.7063349,-128.4919564,150.5023142,-125.2297241,-145.3168441,12.15,30.75
15317,30623,2023-04-23 02:28:00,-56.52721749,1.357269839,-53.7063349,-133.2020921,147.7930051,-120.2615161,-145.3168441,12.15,30.75
15318,30625,2023-04-23 02:30:00,-56.52721749,1.357269839,-53.7063349,-133.2020921,147.7930051,-120.2615161,-144.4538826,12.15,30.75
15319,30627,2023-04-23 02:32:00,-56.52721749,2.30756032,-59.38163601,-128.4919564,150.5023142,-117.7070037,-144.4538826,12.15,30.75
15320,30629,2023-04-23 02:34:00,-56.52721749,2.269913234,-59.38163601,-133.4847708,150.5023142,-120.2615161,-144.4538826,12.15,30.75
15321,30631,2023-04-23 02:36:00,-56.52721749,2.269913234,-57.18453209,-129.2158984,151.9251547,-117.7070037,-144.4538826,12.15,30.75
15322,30633,2023-04-23 02:38:00,-56.52721749,2.30756032,-53.7063349,-133.701033,151.9251547,-123.6274936,-147.7770265,12.15,30.75
15323,30635,2023-04-23 02:40:00,-57.5768169,2.30756032,-53.7063349,-133.701033,151.9251547,-117.7070037,-141.8873466,12.15,30.75
15324,30637,2023-04-23 02:42:00,-56.52721749,2.30756032,-53.7063349,-130.1752484,150.5023142,-117.7070037,-145.3168441,12.14,30.75
15325,30639,2023-04-23 02:44:00,-59.81115471,1.357269839,-53.7063349,-130.1752484,150.5023142,-117.7070037,-145.3168441,12.15,30.75
15326,30641,2023-04-23 02:46:00,-59.81115471,1.357269839,-53.7063349,-133.701033,147.7930051,-117.7070037,-147.7770265,12.15,30.75
15327,30643,2023-04-23 02:48:00,-59.81115471,1.357269839,-53.7063349,-125.790723,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15328,30645,2023-04-23 02:50:00,-59.81115471,1.357269839,-53.7063349,-133.701033,150.5023142,-117.7070037,-145.3168441,12.15,30.75
15329,30647,2023-04-23 02:52:00,-59.81115471,2.30756032,-53.7063349,-130.1752484,151.9251547,-123.6274936,-151.5810514,12.15,30.75
15330,30649,2023-04-23 02:54:00,-59.81115471,2.30756032,-53.7063349,-133.701033,150.5023142,-123.6274936,-147.7770265,12.15,30.75
15331,30651,2023-04-23 02:56:00,-59.81115471,2.30756032,-53.7063349,-133.701033,150.5023142,-123.6274936,-147.7770265,12.15,30.75
15332,30653,2023-04-23 02:58:00,-59.81115471,1.357269839,-53.7063349,-133.701033,151.9251547,-117.7070037,-147.7770265,12.15,30.75
15333,30655,2023-04-23 03:00:00,-59.81115471,2.30756032,-53.7063349,-133.701033,150.5023142,-123.6274936,-147.7770265,12.15,30.75
15334,30657,2023-04-23 03:02:00,-59.81115471,2.30756032,-53.7063349,-133.701033,151.9251547,-123.6274936,-147.7770265,12.15,30.75
15335,30659,2023-04-23 03:04:00,-54.17321127,2.269913234,-53.7063349,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15336,30661,2023-04-23 03:06:00,-56.52721749,2.30756032,-57.18453209,-133.701033,151.9251547,-117.7070037,-147.7770265,12.15,30.75
15337,30662,2023-04-23 03:08:00,-54.17321127,2.30756032,-53.7063349,-133.701033,151.9251547,-117.7070037,-147.7770265,12.14,30.75
15338,30664,2023-04-23 03:10:00,-54.17321127,1.357269839,-53.7063349,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15339,30666,2023-04-23 03:12:00,-54.17321127,1.335111139,-56.01871911,-133.701033,150.5023142,-117.7070037,-145.3168441,12.15,30.75
15340,30668,2023-04-23 03:14:00,-54.17321127,1.357269839,-56.01871911,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15341,30670,2023-04-23 03:16:00,-54.17321127,2.30756032,-59.38163601,-129.2158984,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15342,30672,2023-04-23 03:18:00,-54.17321127,1.357269839,-59.38163601,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15343,30674,2023-04-23 03:20:00,-54.17321127,1.357269839,-59.38163601,-133.701033,150.5023142,-123.6274936,-147.7770265,12.15,30.75
15344,30676,2023-04-23 03:22:00,-54.17321127,1.357269839,-59.38163601,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15345,30678,2023-04-23 03:24:00,-54.17321127,2.30756032,-59.38163601,-129.2158984,147.7930051,-123.6274936,-147.7770265,12.15,30.75
15346,30680,2023-04-23 03:26:00,-54.17321127,1.357269839,-56.01871911,-133.701033,150.5023142,-117.7070037,-147.7770265,12.15,30.75
15347,30682,2023-04-23 03:28:00,-54.17321127,1.357269839,-59.38163601,-133.701033,151.9251547,-117.7070037,-147.7770265,12.14,30.75
15348,30684,2023-04-23 03:30:00,-54.17321127,1.357269839,-56.01871911,-133.701033,150.5023142,-123.6274936,-147.7770265,12.15,30.5
15349,30686,2023-04-23 03:32:00,-54.17321127,2.30756032,-56.01871911,-130.1752484,151.9251547,-117.7070037,-147.7770265,12.15,30.5
15350,30688,2023-04-23 03:34:00,-54.17321127,1.357269839,-53.7063349,-130.1752484,151.9251547,-117.7070037,-147.7770265,12.15,30.75
15351,30690,2023-04-23 03:36:00,-59.81115471,1.357269839,-53.7063349,-130.1752484,151.9251547,-117.7070037,-147.7770265,12.15,30.75
15352,30692,2023-04-23 03:38:00,-61.67820761,1.357269839,-50.33325648,-129.2158984,150.5023142,-117.7070037,-145.3168441,12.15,30.5
15353,30694,2023-04-23 03:40:00,-61.67820761,0.356544256,-53.7063349,-133.701033,150.5023142,-123.6274936,-145.3168441,12.14,30.75
15354,30696,2023-04-23 03:42:00,-56.52721749,0.356544256,-53.7063349,-129.2158984,147.7930051,-120.2615161,-147.7770265,12.15,30.75
15355,30698,2023-04-23 03:44:00,-56.52721749,0.356544256,-59.38163601,-133.701033,147.7930051,-122.1695806,-145.3168441,12.15,30.5
15356,30700,2023-04-23 03:46:00,-54.17321127,0.356544256,-61.43418615,-133.701033,146.0552158,-120.2615161,-147.7770265,12.15,30.75
15357,30702,2023-04-23 03:48:00,-54.17321127,0.356544256,-61.43418615,-133.701033,146.0552158,-120.2615161,-144.4538826,12.15,30.5
15358,30704,2023-04-23 03:50:00,-54.17321127,1.357269839,-59.38163601,-133.701033,150.5023142,-120.2615161,-147.7770265,12.15,30.5
15359,30706,2023-04-23 03:52:00,-56.52721749,0.350276471,-56.01871911,-130.1752484,151.9251547,-120.2615161,-147.7770265,12.15,30.5
15360,30708,2023-04-23 03:54:00,-56.52721749,0.356544256,-56.01871911,-129.2158984,154.5347165,-120.2615161,-144.4538826,12.15,30.5
15361,30710,2023-04-23 03:56:00,-59.81115471,0.356544256,-53.7063349,-129.2158984,151.9251547,-125.2297241,-144.4538826,12.15,30.75
15362,30712,2023-04-23 03:58:00,-59.81115471,0.356544256,-53.7063349,-129.2158984,151.9251547,-122.1695806,-144.4538826,12.15,30.75
15363,30714,2023-04-23 04:00:00,-59.81115471,0.356544256,-53.7063349,-129.2158984,150.5023142,-120.2615161,-147.7770265,12.15,30.5
15364,30716,2023-04-23 04:02:00,-61.67820761,0.356544256,-56.01871911,-129.2158984,150.5023142,-122.1695806,-147.7770265,12.15,30.5
15365,30718,2023-04-23 04:04:00,-61.67820761,0.356544256,-53.7063349,-129.2158984,147.7930051,-120.2615161,-147.7770265,12.15,30.5
15366,30720,2023-04-23 04:06:00,-65.2501093,0.356544256,-53.7063349,-129.2158984,147.7930051,-120.2615161,-147.7770265,12.15,30.5
15367,30722,2023-04-23 04:08:00,-61.67820761,0.356544256,-56.01871911,-129.2158984,150.5023142,-120.2615161,-147.7770265,12.15,30.5
15368,30724,2023-04-23 04:10:00,-61.67820761,0.356544256,-56.01871911,-129.2158984,150.5023142,-120.2615161,-147.7770265,12.15,30.5
15369,30726,2023-04-23 04:12:00,-61.67820761,0.356544256,-53.7063349,-129.2158984,151.9251547,-120.2615161,-147.7770265,12.15,30.5
15370,30728,2023-04-23 04:14:00,-59.81115471,1.381547878,-56.01871911,-129.2158984,151.9251547,-120.2615161,-144.4538826,12.15,30.5
15371,30730,2023-04-23 04:16:00,-59.81115471,0.356544256,-59.38163601,-133.701033,151.9251547,-120.2615161,-144.4538826,12.15,30.5
15372,30732,2023-04-23 04:18:00,-59.81115471,0.356544256,-56.01871911,-133.701033,151.9251547,-120.2615161,-144.4538826,12.15,30.5
15373,30734,2023-04-23 04:20:00,-59.81115471,1.357269839,-56.01871911,-130.1752484,151.9251547,-120.2615161,-144.4538826,12.14,30.5
15374,30736,2023-04-23 04:22:00,-59.81115471,0.356544256,-59.38163601,-130.1752484,151.9251547,-120.2615161,-147.7770265,12.15,30.5
15375,30738,2023-04-23 04:24:00,-59.81115471,0.356544256,-59.38163601,-130.1752484,151.9251547,-120.2615161,-147.7770265,12.15,30.5
15376,30740,2023-04-23 04:26:00,-59.81115471,0.356544256,-59.38163601,-130.1752484,151.9251547,-117.459304,-147.7770265,12.15,30.5
15377,30742,2023-04-23 04:28:00,-59.81115471,0.356544256,-61.43418615,-130.1752484,151.9251547,-122.1695806,-144.4538826,12.15,30.5
15378,30744,2023-04-23 04:30:00,-59.81115471,0.356544256,-59.38163601,-130.5409934,151.9251547,-122.1695806,-144.4538826,12.15,30.5
15379,30746,2023-04-23 04:32:00,-59.81115471,0.356544256,-61.43418615,-130.5409934,149.2938203,-119.4114817,-146.6147179,12.14,30.5
15380,30748,2023-04-23 04:34:00,-59.81115471,-0.622250788,-61.43418615,-130.5409934,151.9251547,-123.7224778,-143.4522242,12.15,30.5
15381,30750,2023-04-23 04:36:00,-65.2501093,0.356544256,-61.43418615,-130.5409934,155.8172134,-123.7224778,-146.6147179,12.15,30.5
15382,30752,2023-04-23 04:38:00,-65.2501093,1.381547878,-56.01871911,-125.790723,155.8172134,-117.459304,-143.4522242,12.15,30.5
15383,30754,2023-04-23 04:40:00,-59.81115471,0.356544256,-61.43418615,-130.5409934,151.9251547,-119.4114817,-143.4522242,12.15,30.5
15384,30756,2023-04-23 04:42:00,-59.81115471,0.356544256,-61.43418615,-130.1752484,151.9251547,-117.459304,-144.4538826,12.14,30.5
15385,30758,2023-04-23 04:44:00,-59.81115471,1.381547878,-61.43418615,-130.1752484,155.8172134,-117.459304,-144.4538826,12.14,30.5
15386,30760,2023-04-23 04:46:00,-56.52721749,1.381547878,-59.38163601,-133.701033,154.5347165,-125.2297241,-144.4538826,12.15,30.5
15387,30762,2023-04-23 04:48:00,-56.52721749,0.350276471,-61.43418615,-133.8553372,154.5347165,-125.2297241,-145.3168441,12.15,30.5
15388,30764,2023-04-23 04:50:00,-54.17321127,0.350276471,-59.38163601,-130.1752484,154.5347165,-122.1695806,-144.4538826,12.15,30.5
15389,30766,2023-04-23 04:52:00,-54.17321127,0.350276471,-53.7063349,-129.2158984,155.8172134,-123.6274936,-147.7770265,12.15,30.5
15390,30768,2023-04-23 04:54:00,-57.5768169,0.356544256,-50.33325648,-129.2158984,154.5347165,-120.2615161,-146.6147179,12.15,30.5
15391,30770,2023-04-23 05:06:00,-54.17321127,0.362673332,-56.01871911,-130.1752484,151.9251547,-120.2615161,-144.4538826,12.14,30.5
15392,30772,2023-04-23 05:08:00,-56.52721749,-0.622250788,-59.38163601,-130.1752484,151.9251547,-119.4114817,-144.4538826,12.15,30.5
15393,30774,2023-04-23 05:10:00,-59.81115471,0.362673332,-61.43418615,-133.8553372,156.9214672,-122.1695806,-144.4538826,12.15,30.5
15394,30776,2023-04-23 05:12:00,-66.84482616,0.356544256,-66.64879845,-130.5409934,153.2999092,-122.1695806,-144.4538826,12.15,30.5
15395,30778,2023-04-23 05:14:00,-66.84482616,0.362673332,-65.09101043,-130.5409934,153.2999092,-117.459304,-143.4522242,12.15,30.5
15396,30780,2023-04-23 05:16:00,-66.84482616,0.362673332,-61.43418615,-130.1752484,156.9214672,-117.459304,-143.4522242,12.15,30.5
15397,30782,2023-04-23 05:18:00,-65.2501093,0.356544256,-61.43418615,-130.5409934,154.4881097,-120.2615161,-143.4522242,12.15,30.5
15398,30784,2023-04-23 05:20:00,-65.2501093,0.362673332,-61.43418615,-131.1677523,153.2999092,-120.2615161,-143.4522242,12.15,30.5
15399,30786,2023-04-23 05:22:00,-66.84482616,-0.622250788,-61.43418615,-127.7740003,151.9251547,-117.459304,-143.4522242,12.15,30.5
15400,30788,2023-04-23 05:24:00,-70.23185544,-0.63378598,-61.43418615,-127.7740003,155.8172134,-117.459304,-143.4522242,12.15,30.5
15401,30790,2023-04-23 05:26:00,-70.23185544,-0.622250788,-61.43418615,-130.5409934,156.9214672,-119.4114817,-143.4522242,12.15,30.5
15402,30792,2023-04-23 05:28:00,-66.84482616,-0.622250788,-61.43418615,-130.5409934,156.9214672,-123.7224778,-143.4522242,12.14,30.5
15403,30794,2023-04-23 05:30:00,-66.84482616,-0.63378598,-61.43418615,-130.5409934,156.9214672,-119.4114817,-143.4522242,12.15,30.5
15404,30796,2023-04-23 05:32:00,-65.2501093,-0.622250788,-61.43418615,-130.5409934,156.9214672,-123.7224778,-143.4522242,12.15,30.5
15405,30798,2023-04-23 05:34:00,-65.2501093,-0.63378598,-61.43418615,-130.5409934,159.5973958,-123.7224778,-143.4522242,12.15,30.5
15406,30800,2023-04-23 05:36:00,-65.2501093,-1.695543112,-61.43418615,-130.5409934,156.9214672,-123.7224778,-142.768743,12.14,30.5
15407,30802,2023-04-23 05:38:00,-65.2501093,-1.664698537,-66.64879845,-130.5409934,159.5973958,-119.4114817,-140.6850774,12.15,30.5
15408,30804,2023-04-23 05:40:00,-65.2501093,-1.695543112,-68.03236178,-130.5409934,156.9214672,-119.4114817,-143.4522242,12.15,30.5
15409,30806,2023-04-23 05:42:00,-65.2501093,-0.63378598,-66.64879845,-130.5409934,156.9214672,-123.7224778,-142.768743,12.15,30.5
15410,30808,2023-04-23 05:44:00,-65.2501093,-1.695543112,-63.15295642,-130.5409934,156.9214672,-123.7224778,-142.768743,12.15,30.5
15411,30810,2023-04-23 05:46:00,-65.2501093,-1.695543112,-65.09101043,-130.5409934,159.5973958,-123.7224778,-142.768743,12.14,30.5
15412,30812,2023-04-23 05:48:00,-61.67820761,-1.695543112,-66.64879845,-130.5409934,159.5973958,-119.4114817,-140.6850774,12.14,30.25
15413,30814,2023-04-23 05:50:00,-65.2501093,-1.695543112,-66.64879845,-130.5409934,159.5973958,-122.1695806,-143.4522242,12.14,30.5
15414,30816,2023-04-23 05:52:00,-65.2501093,-1.695543112,-66.64879845,-130.5409934,159.5973958,-122.1695806,-146.6147179,12.15,30.5
15415,30818,2023-04-23 05:54:00,-65.2501093,-1.695543112,-61.43418615,-133.8553372,159.5973958,-122.1695806,-146.6147179,12.15,30.5
15416,30820,2023-04-23 05:56:00,-65.2501093,-1.695543112,-61.43418615,-133.8553372,159.5973958,-122.1695806,-146.6147179,12.15,30.5
15417,30822,2023-04-23 05:58:00,-66.84482616,-1.695543112,-59.38163601,-130.5409934,159.5973958,-122.1695806,-146.6147179,12.15,30.5
15418,30824,2023-04-23 06:00:00,-65.2501093,-1.695543112,-59.38163601,-133.9832284,155.8172134,-122.1695806,-147.7770265,12.15,30.5
15419,30826,2023-04-23 06:02:00,-65.2501093,-1.695543112,-59.38163601,-133.9832284,153.2999092,-126.6769428,-144.4538826,12.15,30.5
15420,30828,2023-04-23 06:04:00,-65.2501093,-1.695543112,-61.43418615,-133.9832284,155.8172134,-123.7224778,-146.6147179,12.14,30.25
15421,30830,2023-04-23 06:06:00,-65.2501093,-1.695543112,-61.43418615,-130.5409934,156.9214672,-119.4114817,-146.6147179,12.15,30.5
15422,30832,2023-04-23 06:08:00,-65.2501093,-1.695543112,-61.43418615,-133.9832284,159.5973958,-123.7224778,-146.6147179,12.15,30.5
15423,30834,2023-04-23 06:10:00,-65.2501093,-1.695543112,-61.43418615,-133.9832284,156.9214672,-123.7224778,-146.6147179,12.15,30.5
15424,30836,2023-04-23 06:12:00,-65.2501093,-1.695543112,-61.43418615,-131.1677523,156.9214672,-123.7224778,-143.4522242,12.15,30.25
15425,30838,2023-04-23 06:14:00,-65.2501093,-1.695543112,-61.43418615,-131.1677523,159.5973958,-123.7224778,-144.4538826,12.15,30.25
15426,30840,2023-04-23 06:16:00,-65.2501093,-1.695543112,-61.43418615,-131.1677523,156.9214672,-126.6769428,-146.6147179,12.15,30.5
15427,30842,2023-04-23 06:18:00,-63.54366325,-2.697257778,-61.43418615,-131.1677523,159.5973958,-119.4114817,-146.6147179,12.15,30.25
15428,30844,2023-04-23 06:20:00,-65.2501093,-1.695543112,-61.43418615,-131.1677523,156.9214672,-122.1695806,-143.4522242,12.15,30.25
15429,30846,2023-04-23 06:22:00,-59.81115471,-2.697257778,-61.43418615,-131.1677523,156.9214672,-122.1695806,-143.4522242,12.15,30.5
15430,30848,2023-04-23 06:24:00,-63.54366325,-1.695543112,-61.43418615,-131.1677523,159.5973958,-119.4114817,-141.2119798,12.15,30.5
15431,30850,2023-04-23 06:26:00,-59.81115471,-1.695543112,-61.43418615,-133.9832284,158.5951305,-119.4114817,-144.4538826,12.15,30.25
15432,30852,2023-04-23 06:28:00,-59.81115471,-2.697257778,-61.43418615,-131.1677523,159.5973958,-123.7224778,-144.4538826,12.15,30.5
15433,30854,2023-04-23 06:30:00,-57.5768169,-1.695543112,-59.38163601,-131.1677523,159.5973958,-122.1695806,-141.2119798,12.14,30.5
15434,30856,2023-04-23 06:32:00,-59.81115471,-1.695543112,-58.19842491,-131.1677523,155.8172134,-122.1695806,-144.4538826,12.14,30.25
15435,30858,2023-04-23 06:34:00,-59.81115471,-1.695543112,-63.21565732,-131.1677523,155.8172134,-122.1695806,-144.4538826,12.15,30.25
15436,30860,2023-04-23 06:36:00,-59.81115471,-1.695543112,-61.43418615,-133.9832284,154.5347165,-122.1695806,-144.4538826,12.15,30.5
15437,30862,2023-04-23 06:38:00,-63.54366325,-2.697257778,-61.43418615,-133.9832284,151.9251547,-122.1695806,-146.6147179,12.15,30.25
15438,30864,2023-04-23 06:40:00,-63.54366325,-1.695543112,-66.64879845,-131.1677523,151.9251547,-122.1695806,-144.4538826,12.15,30.25
15439,30866,2023-04-23 06:42:00,-63.54366325,-1.695543112,-66.64879845,-131.1677523,151.9251547,-122.1695806,-144.4538826,12.15,30.5
15440,30868,2023-04-23 06:44:00,-59.81115471,-1.695543112,-66.64879845,-130.5409934,151.9251547,-122.1695806,-144.4538826,12.14,30.5
15441,30870,2023-04-23 06:46:00,-59.81115471,-1.695543112,-66.64879845,-133.9832284,151.9251547,-122.1695806,-144.4538826,12.15,30.5
15442,30872,2023-04-23 06:48:00,-59.81115471,-2.697257778,-61.43418615,-130.5409934,151.9251547,-122.1695806,-146.6147179,12.14,30.5
15443,30874,2023-04-23 06:50:00,-59.81115471,-2.697257778,-61.43418615,-133.9832284,151.9251547,-122.1695806,-144.4538826,12.15,30.25
15444,30876,2023-04-23 06:52:00,-59.81115471,-1.695543112,-61.43418615,-133.9832284,151.9251547,-122.1695806,-144.4538826,12.14,30.25
15445,30878,2023-04-23 06:54:00,-57.5768169,-1.695543112,-61.43418615,-131.1677523,151.9251547,-119.4114817,-147.7770265,12.15,30.25
15446,30880,2023-04-23 06:56:00,-57.5768169,-1.695543112,-61.43418615,-133.9832284,154.5347165,-126.6769428,-144.4538826,12.15,30.5
15447,30882,2023-04-23 06:58:00,-57.5768169,-1.695543112,-58.19842491,-137.3126521,154.5347165,-123.7224778,-144.4538826,12.14,30.25
15448,30884,2023-04-23 07:00:00,-57.5768169,-1.664698537,-59.38163601,-133.8553372,155.8172134,-122.1695806,-146.6147179,12.15,30.25
15449,30886,2023-04-23 07:02:00,-57.5768169,-0.622250788,-56.01871911,-133.8553372,158.5951305,-123.6274936,-149.8289891,12.14,30.25
15450,30888,2023-04-23 07:04:00,-55.18056799,-1.664698537,-61.43418615,-133.8553372,155.8172134,-123.6274936,-147.7770265,12.15,30.25
15451,30890,2023-04-23 07:06:00,-51.6733584,-1.695543112,-65.09101043,-133.8553372,154.5347165,-125.2297241,-151.5810514,12.14,30.25
15452,30892,2023-04-23 07:08:00,-45.26701877,-1.664698537,-61.43418615,-137.3126521,154.5347165,-125.2297241,-151.5810514,12.14,30.25
15453,30894,2023-04-23 07:10:00,-42.07470023,-1.664698537,-59.38163601,-133.4847708,154.5347165,-123.6274936,-153.3597578,12.15,30.25
15454,30896,2023-04-23 07:12:00,-45.50046736,-2.648233109,-59.38163601,-138.2427818,150.5023142,-125.2297241,-153.3597578,12.15,30.25
15455,30898,2023-04-23 07:14:00,-52.28541734,-0.611735459,-59.38163601,-138.002942,153.2016312,-125.2297241,-153.3597578,12.15,30.25
15456,30900,2023-04-23 07:16:00,-45.50046736,-0.611735459,-47.50676678,-138.2427818,150.5023142,-128.8345146,-155.4438181,12.15,30.25
15457,30902,2023-04-23 07:18:00,-45.50046736,-1.636580305,-50.33325648,-138.2427818,153.2016312,-123.6274936,-153.3597578,12.15,30.5
15458,30904,2023-04-23 07:20:00,-45.50046736,-0.611735459,-53.7063349,-138.002942,154.5347165,-123.6274936,-155.4438181,12.15,30.25
15459,30906,2023-04-23 07:22:00,-45.50046736,-0.611735459,-59.38163601,-141.6506551,157.4265747,-128.8345146,-155.4438181,12.15,30.25
15460,30908,2023-04-23 07:34:00,-35.51964105,-0.600982126,-41.59486897,-146.2556505,151.6423159,-127.9814,-161.0681223,12.15,30.25
15461,30910,2023-04-23 07:36:00,-38.30521959,-0.600982126,-41.59486897,-149.5109902,151.6423159,-121.6540384,-161.0681223,12.15,30.5
15462,30912,2023-04-23 07:38:00,-42.07470023,-0.611735459,-47.50676678,-150.7470633,144.2563477,-121.6540384,-164.8757572,12.15,30.5
15463,30914,2023-04-23 07:40:00,-38.30521959,-0.600982126,-40.99705786,-155.7874111,146.0552158,-126.4152236,-166.4436164,12.14,30.5
15464,30916,2023-04-23 07:42:00,-38.30521959,-0.600982126,-47.50676678,-161.4268715,151.6423159,-117.9043969,-164.8757572,12.15,30.5
15465,30918,2023-04-23 07:44:00,-38.30521959,-0.611735459,-44.5250972,-154.5775443,147.1217214,-126.4152236,-161.0681223,12.15,30.5
